0.048	0.34
0.048	0.31
0.048	0.274
0.048	0.238
0.048	0.196
0.048	0.148
0.048	0.1
0.063	0.074
0.093	0.072
0.123	0.072
0.159	0.072
0.204	0.072
0.249	0.072
0.285	0.072
0.315	0.072
0.348	0.072
0.381	0.072
0.408	0.072
0.435	0.072
0.468	0.072
0.501	0.072
0.528	0.072
0.552	0.072
0.579	0.072
0.612	0.072
0.645	0.072
0.675	0.072
0.708	0.072
0.741	0.072
0.768	0.072
0.792	0.072
0.819	0.072
0.852	0.072
0.885	0.072
0.912	0.072
0.928	0.123
0.928	0.159
0.928	0.204
0.928	0.249
0.928	0.285
0.928	0.315
0.928	0.348
0.928	0.381
0.928	0.408
0.928	0.435
0.928	0.468
0.928	0.501
0.928	0.528
0.928	0.552
0.928	0.579
0.928	0.612
0.928	0.645
0.928	0.675
0.928	0.708
0.928	0.741
0.928	0.768
0.928	0.792
0.928	0.819
0.928	0.852
0.928	0.885
0.928	0.912
0.901	0.928
0.868	0.928
0.835	0.928
0.805	0.928
0.772	0.928
0.739	0.928
0.712	0.928
0.688	0.928
0.661	0.928
0.628	0.928
0.595	0.928
0.565	0.928
0.529	0.928
0.487	0.928
0.448	0.928
0.412	0.928
0.379	0.928
0.352	0.928
0.325	0.928
0.292	0.928
0.256	0.928
0.217	0.928
0.172	0.928
0.124	0.928
0.086	0.922
0.072	0.901
0.072	0.868
0.072	0.835
0.072	0.805
0.072	0.772
0.072	0.739
0.072	0.712
0.072	0.688
0.072	0.661
0.072	0.628
0.072	0.595
0.072	0.565
0.072	0.529
0.072	0.487
0.072	0.448
0.072	0.412
0.072	0.379
0.072	0.352
0.072	0.325
0.072	0.292
0.072	0.256
0.072	0.217
0.072	0.172
0.072	0.124
0.108	0.096
0.141	0.096
0.1815	0.096
0.2265	0.096
0.267	0.096
0.3	0.096
0.3315	0.096
0.3645	0.096
0.3945	0.096
0.4215	0.096
0.4515	0.096
0.4845	0.096
0.5145	0.096
0.54	0.096
0.5655	0.096
0.5955	0.096
0.6285	0.096
0.66	0.096
0.6915	0.096
0.7245	0.096
0.7545	0.096
0.78	0.096
0.8055	0.096
0.8355	0.096
0.8685	0.096
0.90325	0.10275
0.904	0.141
0.904	0.1815
0.904	0.2265
0.904	0.267
0.904	0.3
0.904	0.3315
0.904	0.3645
0.904	0.3945
0.904	0.4215
0.904	0.4515
0.904	0.4845
0.904	0.5145
0.904	0.54
0.904	0.5655
0.904	0.5955
0.904	0.6285
0.904	0.66
0.904	0.6915
0.904	0.7245
0.904	0.7545
0.904	0.78
0.904	0.8055
0.904	0.8355
0.904	0.8685
0.90325	0.90325
0.8515	0.904
0.82	0.904
0.7885	0.904
0.7555	0.904
0.7255	0.904
0.7	0.904
0.6745	0.904
0.6445	0.904
0.6115	0.904
0.58	0.904
0.547	0.904
0.508	0.904
0.4675	0.904
0.43	0.904
0.3955	0.904
0.3655	0.904
0.3385	0.904
0.3085	0.904
0.274	0.904
0.2365	0.904
0.1945	0.904
0.148	0.904
0.098	0.90025
0.096	0.8515
0.096	0.82
0.096	0.7885
0.096	0.7555
0.096	0.7255
0.096	0.7
0.096	0.6745
0.096	0.6445
0.096	0.6115
0.096	0.58
0.096	0.547
0.096	0.508
0.096	0.4675
0.096	0.43
0.096	0.3955
0.096	0.3655
0.096	0.3385
0.096	0.3085
0.096	0.274
0.096	0.2365
0.096	0.1945
0.096	0.148
0.102	0.122
0.16125	0.12
0.204	0.12
0.24675	0.12
0.2835	0.12
0.31575	0.12
0.348	0.12
0.3795	0.12
0.408	0.12
0.4365	0.12
0.468	0.12
0.4995	0.12
0.52725	0.12
0.55275	0.12
0.5805	0.12
0.612	0.12
0.64425	0.12
0.67575	0.12
0.708	0.12
0.7395	0.12
0.76725	0.12
0.79275	0.12
0.8205	0.12
0.852	0.12
0.88	0.16125
0.88	0.204
0.88	0.24675
0.88	0.2835
0.88	0.31575
0.88	0.348
0.88	0.3795
0.88	0.408
0.88	0.4365
0.88	0.468
0.88	0.4995
0.88	0.52725
0.88	0.55275
0.88	0.5805
0.88	0.612
0.88	0.64425
0.88	0.67575
0.88	0.708
0.88	0.7395
0.88	0.76725
0.88	0.79275
0.88	0.8205
0.88	0.852
0.8725	0.88875
0.83575	0.88
0.80425	0.88
0.772	0.88
0.7405	0.88
0.71275	0.88
0.68725	0.88
0.6595	0.88
0.628	0.88
0.59575	0.88
0.5635	0.88
0.5275	0.88
0.48775	0.88
0.44875	0.88
0.41275	0.88
0.3805	0.88
0.352	0.88
0.3235	0.88
0.29125	0.88
0.25525	0.88
0.2155	0.88
0.17125	0.88
0.116	0.871
0.12	0.83575
0.12	0.80425
0.12	0.772
0.12	0.7405
0.12	0.71275
0.12	0.68725
0.12	0.6595
0.12	0.628
0.12	0.59575
0.12	0.5635
0.12	0.5275
0.12	0.48775
0.12	0.44875
0.12	0.41275
0.12	0.3805
0.12	0.352
0.12	0.3235
0.12	0.29125
0.12	0.25525
0.12	0.2155
0.12	0.17125
0.182625	0.144
0.225375	0.144
0.265125	0.144
0.299625	0.144
0.331875	0.144
0.36375	0.144
0.39375	0.144
0.42225	0.144
0.45225	0.144
0.48375	0.144
0.513375	0.144
0.54	0.144
0.566625	0.144
0.59625	0.144
0.628125	0.144
0.66	0.144
0.691875	0.144
0.72375	0.144
0.753375	0.144
0.78	0.144
0.806625	0.144
0.845125	0.148313
0.856	0.182625
0.856	0.225375
0.856	0.265125
0.856	0.299625
0.856	0.331875
0.856	0.36375
0.856	0.39375
0.856	0.42225
0.856	0.45225
0.856	0.48375
0.856	0.513375
0.856	0.54
0.856	0.566625
0.856	0.59625
0.856	0.628125
0.856	0.66
0.856	0.691875
0.856	0.72375
0.856	0.753375
0.856	0.78
0.856	0.806625
0.856	0.83625
0.82	0.856
0.788125	0.856
0.75625	0.856
0.726625	0.856
0.7	0.856
0.673375	0.856
0.64375	0.856
0.611875	0.856
0.579625	0.856
0.5455	0.856
0.507625	0.856
0.46825	0.856
0.43075	0.856
0.396625	0.856
0.36625	0.856
0.33775	0.856
0.307375	0.856
0.27325	0.856
0.235375	0.856
0.193375	0.856
0.144	0.82
0.144	0.788125
0.144	0.75625
0.144	0.726625
0.144	0.7
0.144	0.673375
0.144	0.64375
0.144	0.611875
0.144	0.579625
0.144	0.5455
0.144	0.507625
0.144	0.46825
0.144	0.43075
0.144	0.396625
0.144	0.36625
0.144	0.33775
0.144	0.307375
0.144	0.27325
0.144	0.235375
0.144	0.193375
0.163312	0.168687
0.204	0.168
0.24525	0.168
0.282375	0.168
0.31575	0.168
0.347812	0.168
0.37875	0.168
0.408	0.168
0.43725	0.168
0.468	0.168
0.498562	0.168
0.526687	0.168
0.553313	0.168
0.581438	0.168
0.612188	0.168
0.644062	0.168
0.675938	0.168
0.707812	0.168
0.738562	0.168
0.766687	0.168
0.793313	0.168
0.832219	0.173812
0.832	0.204
0.832	0.24525
0.832	0.282375
0.832	0.31575
0.832	0.347812
0.832	0.37875
0.832	0.408
0.832	0.43725
0.832	0.468
0.832	0.498562
0.832	0.526687
0.832	0.553313
0.832	0.581438
0.832	0.612188
0.832	0.644062
0.832	0.675938
0.832	0.707812
0.832	0.738562
0.832	0.766687
0.832	0.793313
0.829	0.827781
0.804062	0.832
0.772188	0.832
0.741438	0.832
0.713313	0.832
0.686687	0.832
0.658562	0.832
0.627812	0.832
0.59575	0.832
0.562562	0.832
0.526562	0.832
0.487938	0.832
0.4495	0.832
0.413688	0.832
0.381438	0.832
0.352	0.832
0.322562	0.832
0.290312	0.832
0.254313	0.832
0.214375	0.832
0.180688	0.826
0.168	0.804062
0.168	0.772188
0.168	0.741438
0.168	0.713313
0.168	0.686687
0.168	0.658562
0.168	0.627812
0.168	0.59575
0.168	0.562562
0.168	0.526562
0.168	0.487938
0.168	0.4495
0.168	0.413688
0.168	0.381438
0.168	0.352
0.168	0.322562
0.168	0.290312
0.168	0.254313
0.168	0.214375
0.224625	0.192
0.263812	0.192
0.299062	0.192
0.331781	0.192
0.363281	0.192
0.393375	0.192
0.422625	0.192
0.452625	0.192
0.483281	0.192
0.512625	0.192
0.54	0.192
0.567375	0.192
0.596813	0.192
0.628125	0.192
0.66	0.192
0.691875	0.192
0.723187	0.192
0.752625	0.192
0.78	0.192
0.808	0.224625
0.808	0.263812
0.808	0.299062
0.808	0.331781
0.808	0.363281
0.808	0.393375
0.808	0.422625
0.808	0.452625
0.808	0.483281
0.808	0.512625
0.808	0.54
0.808	0.567375
0.808	0.596813
0.808	0.628125
0.808	0.66
0.808	0.691875
0.808	0.723187
0.808	0.752625
0.808	0.78
0.756813	0.808
0.727375	0.808
0.7	0.808
0.672625	0.808
0.643187	0.808
0.611781	0.808
0.579156	0.808
0.544562	0.808
0.50725	0.808
0.468719	0.808
0.431594	0.808
0.397563	0.808
0.366719	0.808
0.337281	0.808
0.306437	0.808
0.272312	0.808
0.234344	0.808
0.192	0.756813
0.192	0.727375
0.192	0.7
0.192	0.672625
0.192	0.643187
0.192	0.611781
0.192	0.579156
0.192	0.544562
0.192	0.50725
0.192	0.468719
0.192	0.431594
0.192	0.397563
0.192	0.366719
0.192	0.337281
0.192	0.306437
0.192	0.272312
0.192	0.234344
0.208312	0.213172
0.244219	0.216
0.281437	0.216
0.315422	0.216
0.347531	0.216
0.378328	0.216
0.408	0.216
0.437625	0.216
0.467953	0.216
0.497953	0.216
0.526312	0.216
0.553688	0.216
0.582094	0.216
0.612469	0.216
0.644062	0.216
0.675938	0.216
0.707531	0.216
0.737906	0.216
0.774156	0.218156
0.784	0.244219
0.784	0.281437
0.784	0.315422
0.784	0.347531
0.784	0.378328
0.784	0.408
0.784	0.437625
0.784	0.467953
0.784	0.497953
0.784	0.526312
0.784	0.553688
0.784	0.582094
0.784	0.612469
0.784	0.644062
0.784	0.675938
0.784	0.707531
0.784	0.737906
0.777203	0.774156
0.742094	0.784
0.713688	0.784
0.686312	0.784
0.657906	0.784
0.627484	0.784
0.595469	0.784
0.561859	0.784
0.525906	0.784
0.487984	0.784
0.450156	0.784
0.414578	0.784
0.382141	0.784
0.352	0.784
0.321859	0.784
0.289375	0.784
0.253328	0.784
0.225172	0.770406
0.216	0.742094
0.216	0.713688
0.216	0.686312
0.216	0.657906
0.216	0.627484
0.216	0.595469
0.216	0.561859
0.216	0.525906
0.216	0.487984
0.216	0.450156
0.216	0.414578
0.216	0.382141
0.216	0.352
0.216	0.321859
0.216	0.289375
0.216	0.253328
0.262828	0.24
0.29843	0.24
0.331477	0.24
0.36293	0.24
0.393164	0.24
0.422813	0.24
0.452789	0.24
0.482953	0.24
0.512133	0.24
0.54	0.24
0.567891	0.24
0.597281	0.24
0.628266	0.24
0.66	0.24
0.691734	0.24
0.722719	0.24
0.76	0.29843
0.76	0.331477
0.76	0.36293
0.76	0.393164
0.76	0.422813
0.76	0.452789
0.76	0.482953
0.76	0.512133
0.76	0.54
0.76	0.567891
0.76	0.597281
0.76	0.628266
0.76	0.66
0.76	0.691734
0.76	0.722719
0.752125	0.761555
0.727891	0.76
0.7	0.76
0.672109	0.76
0.642695	0.76
0.611477	0.76
0.578664	0.76
0.543883	0.76
0.506945	0.76
0.46907	0.76
0.432367	0.76
0.398359	0.76
0.36707	0.76
0.33693	0.76
0.305617	0.76
0.271352	0.76
0.24	0.7
0.24	0.672109
0.24	0.642695
0.24	0.611477
0.24	0.578664
0.24	0.543883
0.24	0.506945
0.24	0.46907
0.24	0.432367
0.24	0.398359
0.24	0.36707
0.24	0.33693
0.24	0.305617
0.24	0.271352
0.280629	0.264
0.314953	0.264
0.347203	0.264
0.378047	0.264
0.407988	0.264
0.437801	0.264
0.467871	0.264
0.497543	0.264
0.526066	0.264
0.553945	0.264
0.582586	0.264
0.612773	0.264
0.644133	0.264
0.675867	0.264
0.707227	0.264
0.729359	0.281215
0.736	0.314953
0.736	0.347203
0.736	0.378047
0.736	0.407988
0.736	0.437801
0.736	0.467871
0.736	0.497543
0.736	0.526066
0.736	0.553945
0.736	0.582586
0.736	0.612773
0.736	0.644133
0.736	0.675867
0.736	0.707227
0.686055	0.736
0.657402	0.736
0.627086	0.736
0.59507	0.736
0.561273	0.736
0.525414	0.736
0.488008	0.736
0.450719	0.736
0.415363	0.736
0.382715	0.736
0.352	0.736
0.321273	0.736
0.288484	0.736
0.267676	0.718
0.264	0.686055
0.264	0.657402
0.264	0.627086
0.264	0.59507
0.264	0.561273
0.264	0.525414
0.264	0.488008
0.264	0.450719
0.264	0.415363
0.264	0.382715
0.264	0.352
0.264	0.321273
0.264	0.288484
0.297791	0.288
0.331078	0.288
0.362625	0.288
0.393018	0.288
0.422895	0.288
0.452836	0.288
0.482707	0.288
0.511805	0.288
0.540006	0.288
0.568266	0.288
0.59768	0.288
0.628453	0.288
0.66	0.288
0.691547	0.288
0.712	0.331078
0.712	0.362625
0.712	0.393018
0.712	0.422895
0.712	0.452836
0.712	0.482707
0.712	0.511805
0.712	0.540006
0.712	0.568266
0.712	0.59768
0.712	0.628453
0.712	0.66
0.705514	0.70058
0.671729	0.712
0.642244	0.712
0.611078	0.712
0.578172	0.712
0.543344	0.712
0.506711	0.712
0.469363	0.712
0.433041	0.712
0.399039	0.712
0.367357	0.712
0.336637	0.712
0.304879	0.712
0.288	0.671729
0.288	0.642244
0.288	0.611078
0.288	0.578172
0.288	0.543344
0.288	0.506711
0.288	0.469363
0.288	0.433041
0.288	0.399039
0.288	0.367357
0.288	0.336637
0.314435	0.312
0.346852	0.312
0.377821	0.312
0.407956	0.312
0.437865	0.312
0.467771	0.312
0.497256	0.312
0.525905	0.312
0.554136	0.312
0.582973	0.312
0.613066	0.312
0.644227	0.312
0.682773	0.31677
0.688	0.346852
0.688	0.377821
0.688	0.407956
0.688	0.437865
0.688	0.467771
0.688	0.497256
0.688	0.525905
0.688	0.554136
0.688	0.582973
0.688	0.613066
0.688	0.644227
0.680689	0.68729
0.626661	0.688
0.594625	0.688
0.560758	0.688
0.525027	0.688
0.488037	0.688
0.451202	0.688
0.41604	0.688
0.383198	0.688
0.351997	0.688
0.314599	0.683932
0.312	0.656986
0.312	0.626661
0.312	0.594625
0.312	0.560758
0.312	0.525027
0.312	0.488037
0.312	0.451202
0.312	0.41604
0.312	0.383198
0.312	0.351997
0.330643	0.336
0.362336	0.336
0.392889	0.336
0.422911	0.336
0.452818	0.336
0.482514	0.336
0.511581	0.336
0.540021	0.336
0.568554	0.336
0.59802	0.336
0.628646	0.336
0.664	0.392889
0.664	0.422911
0.664	0.452818
0.664	0.482514
0.664	0.511581
0.664	0.540021
0.664	0.568554
0.664	0.59802
0.664	0.628646
0.65101	0.670702
0.610643	0.664
0.577691	0.664
0.542893	0.664
0.506532	0.664
0.46962	0.664
0.433621	0.664
0.399619	0.664
0.367598	0.664
0.336	0.610643
0.336	0.577691
0.336	0.542893
0.336	0.506532
0.336	0.46962
0.336	0.433621
0.336	0.399619
0.336	0.367598
0.377613	0.36
0.4079	0.36
0.437865	0.36
0.467666	0.36
0.497047	0.36
0.525801	0.36
0.554287	0.36
0.583287	0.36
0.613333	0.36
0.634323	0.376444
0.64	0.4079
0.64	0.437865
0.64	0.467666
0.64	0.497047
0.64	0.525801
0.64	0.554287
0.64	0.583287
0.64	0.613333
0.594167	0.64
0.560292	0.64
0.524712	0.64
0.488076	0.64
0.45162	0.64
0.41662	0.64
0.383608	0.64
0.363799	0.625322
0.36	0.594167
0.36	0.560292
0.36	0.524712
0.36	0.488076
0.36	0.45162
0.36	0.41662
0.36	0.383608
0.392756	0.384
0.422882	0.384
0.452765	0.384
0.482357	0.384
0.511424	0.384
0.540044	0.384
0.568787	0.384
0.59831	0.384
0.616	0.422882
0.616	0.452765
0.616	0.482357
0.616	0.511424
0.616	0.540044
0.616	0.568787
0.610542	0.606488
0.57723	0.616
0.542502	0.616
0.506394	0.616
0.469848	0.616
0.43412	0.616
0.400114	0.616
0.384	0.57723
0.384	0.542502
0.384	0.506394
0.384	0.469848
0.384	0.43412
0.407819	0.408
0.437824	0.408
0.467561	0.408
0.49689	0.408
0.525734	0.408
0.554416	0.408
0.589352	0.411721
0.592	0.437824
0.592	0.467561
0.592	0.49689
0.592	0.525734
0.592	0.554416
0.585578	0.593441
0.559866	0.592
0.524448	0.592
0.488121	0.592
0.451984	0.592
0.410587	0.588307
0.408	0.559866
0.408	0.524448
0.408	0.488121
0.408	0.451984
0.422821	0.432
0.452692	0.432
0.482226	0.432
0.511312	0.432
0.540075	0.432
0.568	0.482226
0.568	0.511312
0.568	0.540075
0.506285	0.568
0.470053	0.568
0.432	0.506285
0.432	0.470053
0.467459	0.456
0.496769	0.456
0.533865	0.462556
0.544	0.496769
0.544	0.525693
0.525142	0.542037
0.488169	0.544
0.463026	0.525142
0.456	0.488169
0.482114	0.48
0.521125	0.48747
0.501619	0.507735
