0.966311	0.9	1	0	1
0.962554	0.93	1	0	1
0.94	0.965223	0	1	1
0.91	0.967442	0	1	1
0.88	0.966895	0	1	1
0.85	0.962984	0	1	1
0.82	0.968033	0	1	1
0.79	0.967946	0	1	1
0.76	0.963019	0	1	1
0.73	0.968408	0	1	1
0.7	0.960283	0	1	1
0.67	0.965928	0	1	1
0.64	0.963994	0	1	1
0.61	0.963355	0	1	1
0.58	0.96391	0	1	1
0.55	0.96337	0	1	1
0.52	0.965509	0	1	1
0.49	0.960856	0	1	1
0.46	0.964548	0	1	1
0.43	0.964201	0	1	1
0.4	0.968275	0	1	1
0.37	0.966292	0	1	1
0.34	0.96851	0	1	1
0.31	0.967116	0	1	1
0.28	0.968312	0	1	1
0.25	0.960284	0	1	1
0.22	0.962867	0	1	1
0.19	0.96908	0	1	1
0.16	0.965189	0	1	1
0.13	0.967742	0	1	1
0.1	0.967074	0	1	1
0.0699999	0.964204	0	1	1
0.030427	0.94	-1	0	1
0.0323167	0.91	-1	0	1
0.0369805	0.88	-1	0	1
0.0360878	0.85	-1	0	1
0.0321809	0.82	-1	0	1
0.0305277	0.79	-1	0	1
0.0399982	0.76	-1	0	1
0.0398846	0.73	-1	0	1
0.0348421	0.7	-1	0	1
0.0325983	0.67	-1	0	1
0.0370028	0.64	-1	0	1
0.0390857	0.61	-1	0	1
0.0370037	0.58	-1	0	1
0.035587	0.55	-1	0	1
0.0333079	0.52	-1	0	1
0.0332829	0.49	-1	0	1
0.0382946	0.46	-1	0	1
0.0303977	0.43	-1	0	1
0.0318311	0.4	-1	0	1
0.0318348	0.37	-1	0	1
0.0313083	0.34	-1	0	1
0.0322404	0.31	-1	0	1
0.032963	0.28	-1	0	1
0.0305078	0.25	-1	0	1
0.0329307	0.22	-1	0	1
0.0329078	0.19	-1	0	1
0.038988	0.16	-1	0	1
0.0344664	0.13	-1	0	1
0.0366173	0.1	-1	0	1
0.0301801	0.0699999	-1	0	1
0.075	0.0727956	0	-1	2
0.105	0.0744853	0	-1	2
0.135	0.0683267	0	-1	2
0.165	0.0669855	0	-1	2
0.195	0.0647139	0	-1	2
0.225	0.0726402	0	-1	2
0.255	0.0688487	0	-1	2
0.285	0.0753009	0	-1	2
0.315	0.0755956	0	-1	2
0.345	0.0711113	0	-1	2
0.375	0.0743095	0	-1	2
0.405	0.068641	0	-1	2
0.435	0.069377	0	-1	2
0.465	0.069453	0	-1	2
0.495	0.0669431	0	-1	2
0.525	0.0776084	0	-1	2
0.555	0.0723399	0	-1	2
0.585	0.0695656	0	-1	2
0.615	0.0688221	0	-1	2
0.645	0.0726644	0	-1	2
0.675	0.0680583	0	-1	2
0.705	0.0658411	0	-1	2
0.735	0.0664182	0	-1	2
0.765	0.0704501	0	-1	2
0.795	0.0634471	0	-1	2
0.825	0.0670295	0	-1	2
0.855	0.0700058	0	-1	2
0.885	0.0655715	0	-1	2
0.915	0.0733984	0	-1	2
0.930228	0.105	1	0	2
0.925936	0.135	1	0	2
0.934449	0.165	1	0	2
0.935041	0.195	1	0	2
0.925733	0.225	1	0	2
0.928671	0.255	1	0	2
0.93255	0.285	1	0	2
0.924632	0.315	1	0	2
0.931843	0.345	1	0	2
0.936004	0.375	1	0	2
0.927625	0.405	1	0	2
0.930999	0.435	1	0	2
0.924526	0.465	1	0	2
0.932919	0.495	1	0	2
0.931048	0.525	1	0	2
0.926041	0.555	1	0	2
0.930036	0.585	1	0	2
0.934799	0.615	1	0	2
0.929248	0.645	1	0	2
0.932729	0.675	1	0	2
0.932662	0.705	1	0	2
0.934161	0.735	1	0	2
0.928504	0.765	1	0	2
0.935749	0.795	1	0	2
0.927801	0.825	1	0	2
0.926458	0.855	1	0	2
0.932534	0.885	1	0	2
0.933709	0.915	1	0	2
0.895	0.936225	0	1	2
0.865	0.926516	0	1	2
0.835	0.931651	0	1	2
0.805	0.937639	0	1	2
0.775	0.927255	0	1	2
0.745	0.935394	0	1	2
0.715	0.925833	0	1	2
0.685	0.932483	0	1	2
0.655	0.926018	0	1	2
0.625	0.932806	0	1	2
0.595	0.92671	0	1	2
0.565	0.932865	0	1	2
0.535	0.9288	0	1	2
0.505	0.923765	0	1	2
0.475	0.927631	0	1	2
0.445	0.92854	0	1	2
0.415	0.926923	0	1	2
0.385	0.927549	0	1	2
0.355	0.931044	0	1	2
0.325	0.93135	0	1	2
0.295	0.937322	0	1	2
0.265	0.925965	0	1	2
0.235	0.928675	0	1	2
0.205	0.929664	0	1	2
0.175	0.93422	0	1	2
0.145	0.93334	0	1	2
0.115	0.931564	0	1	2
0.085	0.933299	0	1	2
0.06962	0.895	-1	0	2
0.0737732	0.865	-1	0	2
0.065992	0.835	-1	0	2
0.0629577	0.805	-1	0	2
0.0682238	0.775	-1	0	2
0.0778414	0.745	-1	0	2
0.0760236	0.715	-1	0	2
0.0705319	0.685	-1	0	2
0.0693728	0.655	-1	0	2
0.0771552	0.625	-1	0	2
0.0716752	0.595	-1	0	2
0.0721723	0.565	-1	0	2
0.0705408	0.535	-1	0	2
0.0697623	0.505	-1	0	2
0.0673974	0.475	-1	0	2
0.0687475	0.445	-1	0	2
0.0664637	0.415	-1	0	2
0.0694217	0.385	-1	0	2
0.0630084	0.355	-1	0	2
0.0675207	0.325	-1	0	2
0.0701968	0.295	-1	0	2
0.0674378	0.265	-1	0	2
0.0631884	0.235	-1	0	2
0.0686726	0.205	-1	0	2
0.0735424	0.175	-1	0	2
0.0713727	0.145	-1	0	2
0.0663439	0.115	-1	0	2
0.12	0.110768	0	-1	3
0.15	0.101699	0	-1	3
0.18	0.0981017	0	-1	3
0.21	0.0994638	0	-1	3
0.24	0.101692	0	-1	3
0.27	0.104498	0	-1	3
0.3	0.114812	0	-1	3
0.33	0.111071	0	-1	3
0.36	0.103016	0	-1	3
0.39	0.110549	0	-1	3
0.42	0.108717	0	-1	3
0.45	0.101794	0	-1	3
0.48	0.107684	0	-1	3
0.54	0.11116	0	-1	3
0.57	0.107832	0	-1	3
0.6	0.103947	0	-1	3
0.63	0.108215	0	-1	3
0.66	0.107037	0	-1	3
0.69	0.0997894	0	-1	3
0.72	0.0965911	0	-1	3
0.75	0.100376	0	-1	3
0.78	0.0983424	0	-1	3
0.81	0.10081	0	-1	3
0.84	0.10631	0	-1	3
0.87	0.102583	0	-1	3
0.899935	0.15	1	0	3
0.896561	0.18	1	0	3
0.898171	0.21	1	0	3
0.897066	0.24	1	0	3
0.899642	0.27	1	0	3
0.892825	0.3	1	0	3
0.896952	0.33	1	0	3
0.899315	0.36	1	0	3
0.900695	0.39	1	0	3
0.890545	0.42	1	0	3
0.888324	0.45	1	0	3
0.892588	0.48	1	0	3
0.895715	0.51	1	0	3
0.897435	0.54	1	0	3
0.88991	0.57	1	0	3
0.896751	0.6	1	0	3
0.899414	0.63	1	0	3
0.898927	0.66	1	0	3
0.901712	0.69	1	0	3
0.900383	0.72	1	0	3
0.897788	0.75	1	0	3
0.894332	0.78	1	0	3
0.896398	0.81	1	0	3
0.89368	0.84	1	0	3
0.893156	0.87	1	0	3
0.88	0.899915	0	1	3
0.85	0.892384	0	1	3
0.82	0.897986	0	1	3
0.79	0.899541	0	1	3
0.76	0.900136	0	1	3
0.73	0.896558	0	1	3
0.7	0.898211	0	1	3
0.67	0.896396	0	1	3
0.64	0.892198	0	1	3
0.61	0.894349	0	1	3
0.58	0.89233	0	1	3
0.55	0.895748	0	1	3
0.52	0.891408	0	1	3
0.49	0.89521	0	1	3
0.46	0.893398	0	1	3
0.43	0.891735	0	1	3
0.4	0.892969	0	1	3
0.37	0.893191	0	1	3
0.34	0.895267	0	1	3
0.31	0.894762	0	1	3
0.28	0.89476	0	1	3
0.25	0.894867	0	1	3
0.22	0.897587	0	1	3
0.19	0.895274	0	1	3
0.16	0.89478	0	1	3
0.13	0.893248	0	1	3
0.102557	0.88	-1	0	3
0.104087	0.85	-1	0	3
0.0977596	0.82	-1	0	3
0.102264	0.79	-1	0	3
0.108761	0.76	-1	0	3
0.109507	0.73	-1	0	3
0.113252	0.7	-1	0	3
0.108987	0.67	-1	0	3
0.111122	0.64	-1	0	3
0.113452	0.61	-1	0	3
0.102499	0.58	-1	0	3
0.103025	0.55	-1	0	3
0.103611	0.52	-1	0	3
0.0998515	0.49	-1	0	3
0.106173	0.46	-1	0	3
0.0999668	0.43	-1	0	3
0.101655	0.4	-1	0	3
0.103348	0.37	-1	0	3
0.105082	0.34	-1	0	3
0.100688	0.31	-1	0	3
0.102711	0.28	-1	0	3
0.0988224	0.25	-1	0	3
0.0978282	0.22	-1	0	3
0.107143	0.19	-1	0	3
0.110137	0.16	-1	0	3
0.135	0.136876	0	-1	4
0.165	0.138663	0	-1	4
0.195	0.12947	0	-1	4
0.225	0.133468	0	-1	4
0.255	0.139947	0	-1	4
0.285	0.144395	0	-1	4
0.315	0.145259	0	-1	4
0.345	0.146214	0	-1	4
0.375	0.141687	0	-1	4
0.405	0.148303	0	-1	4
0.435	0.145215	0	-1	4
0.465	0.141618	0	-1	4
0.51	0.142527	0	-1	4
0.555	0.139921	0	-1	4
0.585	0.14051	0	-1	4
0.615	0.142181	0	-1	4
0.645	0.144492	0	-1	4
0.675	0.135178	0	-1	4
0.705	0.130238	0	-1	4
0.735	0.130014	0	-1	4
0.765	0.13064	0	-1	4
0.795	0.134432	0	-1	4
0.825	0.141958	0	-1	4
0.855	0.136166	0	-1	4
0.862847	0.195	1	0	4
0.865151	0.225	1	0	4
0.858802	0.255	1	0	4
0.857837	0.285	1	0	4
0.856977	0.315	1	0	4
0.860939	0.345	1	0	4
0.867063	0.375	1	0	4
0.856967	0.405	1	0	4
0.85301	0.435	1	0	4
0.858351	0.465	1	0	4
0.862189	0.495	1	0	4
0.861528	0.525	1	0	4
0.860918	0.555	1	0	4
0.854394	0.585	1	0	4
0.861172	0.615	1	0	4
0.864022	0.645	1	0	4
0.866511	0.675	1	0	4
0.86792	0.705	1	0	4
0.861089	0.735	1	0	4
0.86232	0.765	1	0	4
0.861376	0.795	1	0	4
0.864831	0.825	1	0	4
0.855989	0.855	1	0	4
0.805	0.865365	0	1	4
0.775	0.863965	0	1	4
0.745	0.866824	0	1	4
0.715	0.858405	0	1	4
0.685	0.859794	0	1	4
0.655	0.862424	0	1	4
0.625	0.857313	0	1	4
0.595	0.857311	0	1	4
0.565	0.861794	0	1	4
0.535	0.85448	0	1	4
0.505	0.860562	0	1	4
0.475	0.862284	0	1	4
0.445	0.852567	0	1	4
0.415	0.858058	0	1	4
0.385	0.858225	0	1	4
0.355	0.860815	0	1	4
0.325	0.86475	0	1	4
0.295	0.857397	0	1	4
0.265	0.862396	0	1	4
0.235	0.860966	0	1	4
0.205	0.859907	0	1	4
0.175	0.858074	0	1	4
0.145	0.856764	0	1	4
0.1338	0.805	-1	0	4
0.135901	0.775	-1	0	4
0.146821	0.745	-1	0	4
0.142429	0.715	-1	0	4
0.141644	0.685	-1	0	4
0.142484	0.655	-1	0	4
0.145951	0.625	-1	0	4
0.133751	0.565	-1	0	4
0.141018	0.535	-1	0	4
0.136243	0.505	-1	0	4
0.140781	0.475	-1	0	4
0.141417	0.445	-1	0	4
0.137115	0.415	-1	0	4
0.138642	0.385	-1	0	4
0.136362	0.355	-1	0	4
0.135553	0.325	-1	0	4
0.136903	0.295	-1	0	4
0.131907	0.265	-1	0	4
0.128522	0.235	-1	0	4
0.137423	0.205	-1	0	4
0.141084	0.175	-1	0	4
0.18	0.171404	0	-1	5
0.21	0.168336	0	-1	5
0.24	0.170676	0	-1	5
0.27	0.180945	0	-1	5
0.3	0.176313	0	-1	5
0.33	0.176305	0	-1	5
0.36	0.174798	0	-1	5
0.39	0.179902	0	-1	5
0.42	0.177366	0	-1	5
0.45	0.180571	0	-1	5
0.4875	0.181803	0	-1	5
0.5325	0.172097	0	-1	5
0.57	0.179481	0	-1	5
0.6	0.179672	0	-1	5
0.63	0.177662	0	-1	5
0.66	0.173937	0	-1	5
0.69	0.167204	0	-1	5
0.72	0.160139	0	-1	5
0.75	0.161066	0	-1	5
0.78	0.172134	0	-1	5
0.81	0.174502	0	-1	5
0.833783	0.21	1	0	5
0.828862	0.24	1	0	5
0.824852	0.27	1	0	5
0.825542	0.3	1	0	5
0.825449	0.33	1	0	5
0.82656	0.36	1	0	5
0.826073	0.39	1	0	5
0.821104	0.42	1	0	5
0.823957	0.45	1	0	5
0.828094	0.48	1	0	5
0.824886	0.51	1	0	5
0.82628	0.54	1	0	5
0.821148	0.57	1	0	5
0.825066	0.6	1	0	5
0.828236	0.63	1	0	5
0.830599	0.66	1	0	5
0.832335	0.69	1	0	5
0.829209	0.72	1	0	5
0.829166	0.75	1	0	5
0.826466	0.78	1	0	5
0.825067	0.81	1	0	5
0.79	0.83154	0	1	5
0.76	0.825847	0	1	5
0.73	0.826092	0	1	5
0.7	0.821978	0	1	5
0.67	0.826097	0	1	5
0.64	0.82535	0	1	5
0.61	0.822575	0	1	5
0.58	0.821516	0	1	5
0.55	0.827377	0	1	5
0.52	0.821259	0	1	5
0.49	0.822294	0	1	5
0.46	0.821174	0	1	5
0.43	0.824127	0	1	5
0.4	0.826084	0	1	5
0.37	0.825857	0	1	5
0.34	0.825333	0	1	5
0.31	0.829583	0	1	5
0.28	0.825341	0	1	5
0.25	0.831028	0	1	5
0.22	0.821518	0	1	5
0.19	0.826858	0	1	5
0.174392	0.79	-1	0	5
0.176491	0.76	-1	0	5
0.177148	0.73	-1	0	5
0.176221	0.7	-1	0	5
0.175765	0.67	-1	0	5
0.182776	0.64	-1	0	5
0.177888	0.595	-1	0	5
0.177021	0.55	-1	0	5
0.171822	0.52	-1	0	5
0.175626	0.49	-1	0	5
0.178751	0.46	-1	0	5
0.175174	0.43	-1	0	5
0.174033	0.4	-1	0	5
0.168999	0.37	-1	0	5
0.174794	0.34	-1	0	5
0.173098	0.31	-1	0	5
0.171566	0.28	-1	0	5
0.164691	0.25	-1	0	5
0.171852	0.22	-1	0	5
0.225	0.205918	0	-1	6
0.255	0.215363	0	-1	6
0.285	0.211696	0	-1	6
0.315	0.215665	0	-1	6
0.345	0.213625	0	-1	6
0.375	0.217272	0	-1	6
0.405	0.211735	0	-1	6
0.435	0.213171	0	-1	6
0.46875	0.214736	0	-1	6
0.51	0.215813	0	-1	6
0.55125	0.20974	0	-1	6
0.585	0.216906	0	-1	6
0.615	0.209732	0	-1	6
0.645	0.209643	0	-1	6
0.675	0.202319	0	-1	6
0.705	0.203391	0	-1	6
0.735	0.195138	0	-1	6
0.765	0.204146	0	-1	6
0.787982	0.255	1	0	6
0.791428	0.285	1	0	6
0.789229	0.315	1	0	6
0.790768	0.345	1	0	6
0.786389	0.375	1	0	6
0.790509	0.405	1	0	6
0.791657	0.435	1	0	6
0.792046	0.465	1	0	6
0.791007	0.495	1	0	6
0.792943	0.525	1	0	6
0.784955	0.555	1	0	6
0.788257	0.585	1	0	6
0.790079	0.615	1	0	6
0.793002	0.645	1	0	6
0.799598	0.675	1	0	6
0.795258	0.705	1	0	6
0.794494	0.735	1	0	6
0.796397	0.765	1	0	6
0.786133	0.795	1	0	6
0.745	0.791268	0	1	6
0.715	0.784772	0	1	6
0.685	0.79367	0	1	6
0.655	0.788061	0	1	6
0.625	0.789938	0	1	6
0.595	0.787067	0	1	6
0.565	0.791795	0	1	6
0.535	0.793269	0	1	6
0.505	0.784237	0	1	6
0.475	0.791512	0	1	6
0.445	0.783547	0	1	6
0.415	0.788615	0	1	6
0.385	0.793187	0	1	6
0.355	0.793674	0	1	6
0.325	0.792124	0	1	6
0.295	0.794484	0	1	6
0.265	0.797885	0	1	6
0.235	0.795408	0	1	6
0.205	0.787493	0	1	6
0.214077	0.745	-1	0	6
0.214553	0.715	-1	0	6
0.207501	0.685	-1	0	6
0.210306	0.655	-1	0	6
0.215841	0.6175	-1	0	6
0.212204	0.5725	-1	0	6
0.212971	0.535	-1	0	6
0.212789	0.505	-1	0	6
0.21452	0.475	-1	0	6
0.208373	0.445	-1	0	6
0.207194	0.415	-1	0	6
0.205159	0.385	-1	0	6
0.209086	0.355	-1	0	6
0.213938	0.325	-1	0	6
0.207944	0.295	-1	0	6
0.206742	0.265	-1	0	6
0.207451	0.235	-1	0	6
0.24	0.246948	0	-1	7
0.27	0.244373	0	-1	7
0.3	0.250962	0	-1	7
0.33	0.254051	0	-1	7
0.36	0.254433	0	-1	7
0.39	0.251089	0	-1	7
0.42	0.249644	0	-1	7
0.451875	0.246851	0	-1	7
0.489375	0.25023	0	-1	7
0.530625	0.243767	0	-1	7
0.568125	0.245355	0	-1	7
0.6	0.25246	0	-1	7
0.63	0.248795	0	-1	7
0.66	0.24035	0	-1	7
0.69	0.233838	0	-1	7
0.72	0.234552	0	-1	7
0.758889	0.27	1	0	7
0.759221	0.3	1	0	7
0.754215	0.33	1	0	7
0.754595	0.36	1	0	7
0.757388	0.39	1	0	7
0.75635	0.42	1	0	7
0.757662	0.45	1	0	7
0.757688	0.48	1	0	7
0.754419	0.51	1	0	7
0.75568	0.54	1	0	7
0.75065	0.57	1	0	7
0.757029	0.6	1	0	7
0.756864	0.63	1	0	7
0.758967	0.66	1	0	7
0.764462	0.69	1	0	7
0.757837	0.72	1	0	7
0.763856	0.75	1	0	7
0.73	0.749962	0	1	7
0.7	0.756424	0	1	7
0.67	0.75658	0	1	7
0.64	0.757668	0	1	7
0.61	0.753724	0	1	7
0.58	0.751095	0	1	7
0.55	0.754514	0	1	7
0.52	0.751985	0	1	7
0.49	0.752331	0	1	7
0.46	0.753633	0	1	7
0.43	0.75556	0	1	7
0.4	0.757459	0	1	7
0.37	0.755676	0	1	7
0.34	0.756689	0	1	7
0.31	0.753493	0	1	7
0.28	0.758503	0	1	7
0.25	0.760348	0	1	7
0.248175	0.73	-1	0	7
0.242723	0.7	-1	0	7
0.248685	0.67	-1	0	7
0.253049	0.63625	-1	0	7
0.247364	0.595	-1	0	7
0.24709	0.55375	-1	0	7
0.245821	0.52	-1	0	7
0.25342	0.49	-1	0	7
0.2456	0.46	-1	0	7
0.245341	0.43	-1	0	7
0.245373	0.4	-1	0	7
0.246174	0.37	-1	0	7
0.250699	0.34	-1	0	7
0.243562	0.31	-1	0	7
0.24431	0.28	-1	0	7
0.285	0.280632	0	-1	8
0.315	0.288342	0	-1	8
0.345	0.284367	0	-1	8
0.375	0.28705	0	-1	8
0.405	0.288854	0	-1	8
0.435938	0.285706	0	-1	8
0.470625	0.284477	0	-1	8
0.51	0.286047	0	-1	8
0.549375	0.279471	0	-1	8
0.584063	0.283137	0	-1	8
0.615	0.283704	0	-1	8
0.645	0.283143	0	-1	8
0.675	0.270709	0	-1	8
0.705	0.270202	0	-1	8
0.723022	0.315	1	0	8
0.72418	0.345	1	0	8
0.725898	0.375	1	0	8
0.720579	0.405	1	0	8
0.724235	0.435	1	0	8
0.721982	0.465	1	0	8
0.723942	0.495	1	0	8
0.719592	0.525	1	0	8
0.71503	0.555	1	0	8
0.718441	0.585	1	0	8
0.724517	0.615	1	0	8
0.722151	0.645	1	0	8
0.726917	0.675	1	0	8
0.722522	0.705	1	0	8
0.685	0.718786	0	1	8
0.655	0.718719	0	1	8
0.625	0.720353	0	1	8
0.595	0.717732	0	1	8
0.565	0.713066	0	1	8
0.535	0.713421	0	1	8
0.505	0.716818	0	1	8
0.475	0.721312	0	1	8
0.445	0.716144	0	1	8
0.415	0.723837	0	1	8
0.385	0.720927	0	1	8
0.355	0.719322	0	1	8
0.325	0.718279	0	1	8
0.295	0.716818	0	1	8
0.282427	0.685	-1	0	8
0.288875	0.653125	-1	0	8
0.290036	0.615625	-1	0	8
0.28401	0.574375	-1	0	8
0.28178	0.536875	-1	0	8
0.286151	0.505	-1	0	8
0.281827	0.475	-1	0	8
0.277523	0.445	-1	0	8
0.275997	0.415	-1	0	8
0.285038	0.385	-1	0	8
0.28036	0.355	-1	0	8
0.285401	0.325	-1	0	8
0.33	0.322456	0	-1	9
0.36	0.319434	0	-1	9
0.39	0.324063	0	-1	9
0.420469	0.319947	0	-1	9
0.453281	0.323495	0	-1	9
0.490313	0.315628	0	-1	9
0.529688	0.318561	0	-1	9
0.566719	0.315301	0	-1	9
0.599531	0.31891	0	-1	9
0.63	0.322442	0	-1	9
0.68592	0.33	1	0	9
0.689058	0.36	1	0	9
0.685478	0.39	1	0	9
0.683096	0.42	1	0	9
0.68491	0.45	1	0	9
0.689688	0.48	1	0	9
0.691003	0.51	1	0	9
0.685937	0.54	1	0	9
0.685113	0.57	1	0	9
0.685815	0.6	1	0	9
0.692249	0.63	1	0	9
0.693069	0.66	1	0	9
0.64	0.685388	0	1	9
0.61	0.681095	0	1	9
0.58	0.683703	0	1	9
0.55	0.682106	0	1	9
0.52	0.677754	0	1	9
0.49	0.688888	0	1	9
0.46	0.681917	0	1	9
0.43	0.681929	0	1	9
0.4	0.685614	0	1	9
0.37	0.689587	0	1	9
0.34	0.686025	0	1	9
0.328959	0.634375	-1	0	9
0.319417	0.595	-1	0	9
0.321821	0.555625	-1	0	9
0.315412	0.520937	-1	0	9
0.323331	0.49	-1	0	9
0.318524	0.46	-1	0	9
0.313813	0.43	-1	0	9
0.318868	0.4	-1	0	9
0.316167	0.37	-1	0	9
0.345	0.356857	0	-1	10
0.375	0.358938	0	-1	10
0.405234	0.356711	0	-1	10
0.436875	0.358618	0	-1	10
0.471797	0.354313	0	-1	10
0.51	0.354057	0	-1	10
0.548203	0.347763	0	-1	10
0.583125	0.356341	0	-1	10
0.614766	0.355109	0	-1	10
0.655363	0.375	1	0	10
0.648631	0.405	1	0	10
0.64406	0.435	1	0	10
0.652915	0.465	1	0	10
0.657958	0.495	1	0	10
0.648785	0.525	1	0	10
0.652517	0.555	1	0	10
0.650482	0.585	1	0	10
0.653576	0.615	1	0	10
0.663005	0.658847	1	0	10
0.625	0.651402	0	1	10
0.595	0.650629	0	1	10
0.565	0.649236	0	1	10
0.535	0.647422	0	1	10
0.505	0.644748	0	1	10
0.475	0.646333	0	1	10
0.445	0.644733	0	1	10
0.415	0.651807	0	1	10
0.385	0.656258	0	1	10
0.356207	0.614687	-1	0	10
0.359956	0.575312	-1	0	10
0.354421	0.538281	-1	0	10
0.358532	0.505469	-1	0	10
0.352674	0.475	-1	0	10
0.354396	0.445	-1	0	10
0.350802	0.415	-1	0	10
0.356071	0.385	-1	0	10
0.390117	0.393513	0	-1	11
0.421055	0.395776	0	-1	11
0.454336	0.395126	0	-1	11
0.490898	0.386644	0	-1	11
0.529102	0.383932	0	-1	11
0.565664	0.387621	0	-1	11
0.598945	0.395607	0	-1	11
0.617461	0.45	1	0	11
0.616838	0.48	1	0	11
0.622659	0.51	1	0	11
0.613938	0.54	1	0	11
0.615313	0.57	1	0	11
0.615205	0.6	1	0	11
0.58	0.618175	0	1	11
